OrderNumber,OrderDate,Customer Name Index,Channel,Currency Code,Warehouse Code,Delivery Region Index,Product Description Index,Order Quantity,Unit Price,Total Revenue,Total Unit Cost
3708,18-10-2014,14,Distributor,USD,AXW291,2,5,6,187.6,1125.6,146.328
3709,18-10-2014,41,Export,USD,GUT930,42,9,9,3919.5,35275.5,1606.995
3710,18-10-2014,35,Export,USD,AXW291,28,2,9,2418.7,21768.3,1547.968
3711,18-10-2014,14,Distributor,USD,GUT930,33,7,10,3350,33500,1641.5
3712,18-10-2014,42,Wholesale,USD,AXW291,25,9,11,3966.4,43630.4,2221.184
3713,19-10-2014,27,Wholesale,USD,AXW291,3,1,6,3999.9,23999.4,2279.943
3714,19-10-2014,32,Distributor,USD,AXW291,3,2,11,1192.6,13118.6,536.67
3715,19-10-2014,22,Wholesale,USD,AXW291,17,11,10,1085.4,10854,857.466
3716,19-10-2014,35,Wholesale,USD,AXW291,27,2,5,5728.5,28642.5,3437.1
3717,19-10-2014,7,Export,USD,AXW291,21,11,8,1045.2,8361.6,533.052
3718,20-10-2014,28,Wholesale,USD,AXW291,27,11,10,2633.1,26331,1474.536
3719,20-10-2014,42,Distributor,USD,FLR025,60,2,7,1855.9,12991.3,1447.602
3720,21-10-2014,11,Export,USD,GUT930,39,11,7,2345,16415,1664.95
3721,21-10-2014,32,Wholesale,USD,GUT930,39,1,7,5735.2,40146.4,2810.248
3722,21-10-2014,8,Distributor,USD,AXW291,27,1,11,2271.3,24984.3,1612.623
3723,21-10-2014,1,Export,USD,NXH382,47,13,12,1849.2,22190.4,1312.932
3724,22-10-2014,4,Export,USD,FLR025,65,1,9,3832.4,34491.6,1647.932
3725,22-10-2014,1,Distributor,USD,AXW291,17,9,12,2613,31356,1776.84
3726,22-10-2014,18,Distributor,USD,AXW291,12,11,12,187.6,2251.2,157.584
3727,22-10-2014,35,Distributor,USD,AXW291,26,7,8,180.9,1447.2,115.776
3728,22-10-2014,26,Distributor,USD,AXW291,15,2,6,5138.9,30833.4,3597.23
3729,22-10-2014,35,Wholesale,USD,FLR025,62,9,9,6210.9,55898.1,4223.412
3730,22-10-2014,33,Wholesale,USD,AXW291,10,11,10,254.6,2546,201.134
3731,22-10-2014,46,Export,USD,NXH382,47,7,11,1005,11055,502.5
3732,22-10-2014,30,Wholesale,USD,NXH382,55,1,12,2432.1,29185.2,1580.865
3733,22-10-2014,22,Distributor,USD,GUT930,46,8,7,247.9,1735.3,126.429
3734,22-10-2014,33,Distributor,USD,AXW291,30,11,7,1132.3,7926.1,668.057
3735,23-10-2014,29,Export,USD,AXW291,22,13,7,1038.5,7269.5,664.64
3736,23-10-2014,50,Wholesale,USD,GUT930,44,14,12,207.7,2492.4,89.311
3737,23-10-2014,19,Distributor,USD,AXW291,31,1,6,2311.5,13869,1733.625
3738,23-10-2014,35,Export,USD,GUT930,38,11,8,3001.6,24012.8,2341.248
3739,23-10-2014,4,Wholesale,USD,NXH382,55,11,10,167.5,1675,110.55
3740,23-10-2014,38,Export,USD,NXH382,48,13,8,3859.2,30873.6,2006.784
3741,23-10-2014,19,Distributor,USD,NXH382,52,9,12,234.5,2814,133.665
3742,23-10-2014,1,Wholesale,USD,AXW291,17,1,6,1031.8,6190.8,691.306
3743,23-10-2014,18,Wholesale,USD,AXW291,7,2,5,3819,19095,2826.06
3744,24-10-2014,27,Wholesale,USD,AXW291,14,13,12,3678.3,44139.6,2464.461
3745,24-10-2014,31,Wholesale,USD,NXH382,48,6,10,971.5,9715,417.745
3746,24-10-2014,47,Distributor,USD,GUT930,40,11,10,6009.9,60099,4507.425
3747,24-10-2014,47,Wholesale,USD,NXH382,59,12,8,1118.9,8951.2,783.23
3748,24-10-2014,45,Distributor,USD,GUT930,45,11,5,2693.4,13467,2073.918
3749,24-10-2014,18,Distributor,USD,AXW291,6,7,10,1748.7,17487,1346.499
3750,24-10-2014,22,Wholesale,USD,GUT930,32,12,7,1728.6,12100.2,1175.448
3751,24-10-2014,28,Wholesale,USD,GUT930,41,14,5,3959.7,19798.5,2217.432
3752,24-10-2014,3,Wholesale,USD,GUT930,43,9,11,783.9,8622.9,423.306
3753,24-10-2014,6,Wholesale,USD,NXH382,58,2,10,1795.6,17956,1400.568
3754,25-10-2014,41,Wholesale,USD,AXW291,12,1,11,5969.7,65666.7,3343.032
3755,25-10-2014,38,Distributor,USD,GUT930,33,1,10,2579.5,25795,2115.19
3756,25-10-2014,34,Export,USD,AXW291,23,11,10,221.1,2211,128.238
3757,25-10-2014,44,Wholesale,USD,AXW291,2,11,9,2445.5,22009.5,1393.935
3758,25-10-2014,42,Distributor,USD,AXW291,19,12,6,1118.9,6713.4,626.584
3759,25-10-2014,43,Distributor,USD,NXH382,54,7,5,1246.2,6231,598.176
3760,26-10-2014,3,Wholesale,USD,GUT930,47,8,6,1199.3,7195.8,575.664
3761,26-10-2014,41,Wholesale,USD,AXW291,18,7,10,174.2,1742,116.714
3762,26-10-2014,46,Wholesale,USD,NXH382,55,2,6,5976.4,35858.4,3227.256
3763,26-10-2014,11,Distributor,USD,GUT930,36,13,12,3423.7,41084.4,2533.538
3764,27-10-2014,28,Wholesale,USD,GUT930,42,5,8,1025.1,8200.8,584.307
3765,27-10-2014,50,Distributor,USD,AXW291,29,11,6,3979.8,23878.8,2626.668
3766,27-10-2014,32,Distributor,USD,GUT930,47,7,9,3825.7,34431.3,3213.588
3767,27-10-2014,28,Wholesale,USD,AXW291,9,1,8,3892.7,31141.6,2063.131
3768,27-10-2014,8,Export,USD,GUT930,37,5,12,1018.4,12220.8,672.144
3769,27-10-2014,25,Distributor,USD,NXH382,55,7,7,1005,7035,783.9
3770,28-10-2014,28,Wholesale,USD,AXW291,15,13,9,5333.2,47998.8,4159.896
3771,28-10-2014,43,Wholesale,USD,GUT930,42,11,7,2378.5,16649.5,2021.725
3772,28-10-2014,20,Wholesale,USD,AXW291,10,12,10,1989.9,19899,1452.627
3773,29-10-2014,37,Wholesale,USD,AXW291,2,7,7,2479,17353,2007.99
3774,29-10-2014,10,Export,USD,AXW291,6,13,5,984.9,4924.5,551.544
3775,29-10-2014,5,Distributor,USD,AXW291,1,2,12,891.1,10693.2,516.838
3776,29-10-2014,26,Distributor,USD,AXW291,23,11,5,4013.3,20066.5,2969.842
3777,29-10-2014,5,Export,USD,GUT930,46,7,9,6331.5,56983.5,3292.38
3778,30-10-2014,14,Export,USD,GUT930,34,2,11,5286.3,58149.3,2537.424
3779,30-10-2014,32,Wholesale,USD,GUT930,46,7,8,1715.2,13721.6,1011.968
3780,30-10-2014,41,Wholesale,USD,GUT930,44,9,8,1065.3,8522.4,703.098
3781,30-10-2014,34,Wholesale,USD,FLR025,60,11,12,2505.8,30069.6,1553.596
3782,30-10-2014,15,Distributor,USD,GUT930,40,13,8,1005,8040,743.7
3783,30-10-2014,28,Distributor,USD,AXW291,28,14,10,1005,10050,623.1
3784,31-10-2014,18,Wholesale,USD,GUT930,43,5,11,1755.4,19309.4,947.916
3785,31-10-2014,20,Distributor,USD,GUT930,38,2,12,1815.7,21788.4,1143.891
3786,31-10-2014,13,Distributor,USD,FLR025,66,7,8,2479,19832,1090.76
3787,31-10-2014,20,Wholesale,USD,AXW291,25,7,12,2405.3,28863.6,1250.756
3788,31-10-2014,40,Wholesale,USD,GUT930,46,5,12,5480.6,65767.2,3946.032
3789,31-10-2014,19,Wholesale,USD,AXW291,6,5,8,268,2144,166.16
3790,31-10-2014,36,Export,USD,NXH382,51,7,7,6331.5,44320.5,2595.915
3791,01-11-2014,8,Wholesale,USD,AXW291,25,7,8,730.3,5842.4,365.15
3792,01-11-2014,27,Wholesale,USD,AXW291,1,11,7,187.6,1313.2,146.328
3793,01-11-2014,22,Wholesale,USD,AXW291,23,5,9,3819,34371,2329.59
3794,01-11-2014,48,Wholesale,USD,GUT930,35,7,10,241.2,2412,135.072
3795,01-11-2014,19,Distributor,USD,GUT930,40,7,12,1299.8,15597.6,961.852
3796,02-11-2014,7,Distributor,USD,FLR025,62,7,11,1112.2,12234.2,456.002
3797,02-11-2014,49,Distributor,USD,FLR025,62,7,11,4006.6,44072.6,2844.686
3798,02-11-2014,32,Wholesale,USD,NXH382,59,10,8,978.2,7825.6,596.702
3799,02-11-2014,38,Distributor,USD,AXW291,24,2,6,1045.2,6271.2,616.668
3800,02-11-2014,47,Wholesale,USD,AXW291,28,5,5,5621.3,28106.5,2754.437
3801,03-11-2014,50,Export,USD,GUT930,37,1,7,1092.1,7644.7,862.759
3802,03-11-2014,24,Wholesale,USD,AXW291,3,2,9,877.7,7899.3,438.85
3803,03-11-2014,36,Distributor,USD,AXW291,7,11,7,1889.4,13225.8,1190.322
3804,03-11-2014,48,Wholesale,USD,NXH382,54,13,5,1078.7,5393.5,485.415
3805,03-11-2014,27,Wholesale,USD,NXH382,50,11,11,1145.7,12602.7,928.017
3806,03-11-2014,13,Wholesale,USD,GUT930,44,13,8,924.6,7396.8,369.84
3807,03-11-2014,20,Wholesale,USD,NXH382,58,3,10,1105.5,11055,795.96
3808,03-11-2014,3,Wholesale,USD,NXH382,55,13,9,991.6,8924.4,495.8
3809,03-11-2014,7,Export,USD,NXH382,57,12,8,897.8,7182.4,664.372
3810,04-11-2014,8,Wholesale,USD,AXW291,4,1,12,3946.3,47355.6,1617.983
3811,04-11-2014,45,Distributor,USD,NXH382,54,7,11,6150.6,67656.6,2890.782
3812,04-11-2014,12,Distributor,USD,FLR025,61,7,6,214.4,1286.4,145.792
3813,04-11-2014,36,Export,USD,AXW291,14,13,7,247.9,1735.3,163.614
3814,05-11-2014,10,Distributor,USD,GUT930,37,1,6,3959.7,23758.2,3207.357
3815,05-11-2014,35,Wholesale,USD,FLR025,66,1,11,3798.9,41787.9,2887.164
3816,05-11-2014,21,Wholesale,USD,GUT930,42,1,10,3912.8,39128,1799.888
3817,05-11-2014,34,Wholesale,USD,GUT930,37,11,11,261.3,2874.3,109.746
3818,05-11-2014,1,Wholesale,USD,AXW291,11,4,7,2331.6,16321.2,1515.54
3819,05-11-2014,17,Wholesale,USD,GUT930,32,13,9,1098.8,9889.2,802.124
3820,06-11-2014,12,Wholesale,USD,GUT930,37,5,6,3946.3,23677.8,3196.503
3821,06-11-2014,8,Wholesale,USD,NXH382,56,12,10,1855.9,18559,890.832
3822,06-11-2014,50,Wholesale,USD,AXW291,26,12,7,5768.7,40380.9,2711.289
3823,06-11-2014,23,Distributor,USD,NXH382,49,7,5,737,3685,346.39
3824,06-11-2014,11,Distributor,USD,AXW291,13,11,5,5996.5,29982.5,2398.6
3825,06-11-2014,35,Wholesale,USD,AXW291,6,7,11,1058.6,11644.6,899.81
3826,06-11-2014,16,Wholesale,USD,GUT930,34,11,5,897.8,4489,619.482
3827,07-11-2014,43,Export,USD,AXW291,6,10,10,2613,26130,1332.63
3828,07-11-2014,5,Wholesale,USD,AXW291,18,5,12,5621.3,67455.6,3316.567
3829,08-11-2014,1,Wholesale,USD,GUT930,42,5,5,951.4,4757,732.578
3830,08-11-2014,35,Export,USD,NXH382,54,1,11,187.6,2063.6,80.668
3831,08-11-2014,4,Distributor,USD,GUT930,44,5,7,3886,27202,2409.32
3832,08-11-2014,31,Wholesale,USD,AXW291,20,2,11,1815.7,19972.7,980.478
3833,08-11-2014,4,Wholesale,USD,GUT930,36,1,11,2834.1,31175.1,1927.188
3834,08-11-2014,49,Export,USD,AXW291,24,2,6,971.5,5829,670.335
3835,09-11-2014,5,Wholesale,USD,AXW291,27,1,11,180.9,1989.9,86.832
3836,09-11-2014,12,Export,USD,AXW291,17,13,7,207.7,1453.9,114.235
3837,09-11-2014,23,Distributor,USD,AXW291,26,13,5,3979.8,19899,2706.264
3838,09-11-2014,13,Wholesale,USD,NXH382,53,1,7,221.1,1547.7,154.77
3839,09-11-2014,9,Distributor,USD,AXW291,25,2,12,1058.6,12703.2,497.542
3840,10-11-2014,22,Distributor,USD,NXH382,47,7,12,5929.5,71154,3557.7
3841,10-11-2014,46,Export,USD,AXW291,10,11,5,904.5,4522.5,479.385
3842,10-11-2014,7,Export,USD,GUT930,35,11,11,2331.6,25647.6,1911.912
3843,11-11-2014,8,Wholesale,USD,AXW291,29,1,8,1976.5,15812,1620.73
3844,11-11-2014,47,Distributor,USD,FLR025,63,7,6,5748.6,34491.6,4483.908
3845,11-11-2014,9,Export,USD,AXW291,25,7,6,1319.9,7919.4,725.945
3846,11-11-2014,7,Distributor,USD,AXW291,9,2,10,958.1,9581,488.631
3847,11-11-2014,46,Distributor,USD,FLR025,64,2,12,5641.4,67696.8,4174.636
3848,11-11-2014,27,Distributor,USD,GUT930,42,1,11,743.7,8180.7,349.539
3849,12-11-2014,5,Export,USD,NXH382,50,1,5,3819,19095,1909.5
3850,12-11-2014,32,Wholesale,USD,FLR025,62,9,6,2653.2,15919.2,1485.792
3851,12-11-2014,1,Wholesale,USD,FLR025,66,2,9,1943,17487,1088.08
3852,12-11-2014,40,Wholesale,USD,GUT930,32,6,6,1929.6,11577.6,1543.68
3853,12-11-2014,44,Distributor,USD,NXH382,47,7,9,1809,16281,1338.66
3854,12-11-2014,36,Export,USD,FLR025,64,11,9,1005,9045,814.05
3855,12-11-2014,34,Distributor,USD,GUT930,36,2,8,1721.9,13775.2,1102.016
3856,12-11-2014,18,Distributor,USD,AXW291,17,5,11,837.5,9212.5,368.5
3857,12-11-2014,39,Wholesale,USD,AXW291,26,1,8,3852.5,30820,3236.1
3858,12-11-2014,27,Export,USD,AXW291,3,2,12,3644.8,43737.6,2842.944
3859,13-11-2014,50,Distributor,USD,AXW291,9,1,7,227.8,1594.6,120.734
3860,13-11-2014,12,Wholesale,USD,AXW291,10,9,11,3370.1,37071.1,2055.761
3861,14-11-2014,40,Distributor,USD,NXH382,59,2,9,1051.9,9467.1,557.507
3862,14-11-2014,41,Distributor,USD,AXW291,16,1,6,3966.4,23798.4,3331.776
3863,14-11-2014,22,Wholesale,USD,NXH382,48,11,5,241.2,1206,96.48
3864,14-11-2014,23,Wholesale,USD,AXW291,13,12,8,3149,25192,1731.95
3865,14-11-2014,43,Distributor,USD,GUT930,46,1,10,911.2,9112,728.96
3866,14-11-2014,29,Wholesale,USD,AXW291,28,11,6,2345,14070,1758.75
3867,14-11-2014,20,Wholesale,USD,GUT930,45,5,11,5313.1,58444.1,2125.24
3868,14-11-2014,1,Wholesale,USD,AXW291,2,1,8,2512.5,20100,1331.625
3869,14-11-2014,7,Wholesale,USD,AXW291,23,11,12,4020,48240,2291.4
3870,15-11-2014,11,Export,USD,AXW291,16,7,12,194.3,2331.6,122.409
3871,15-11-2014,16,Wholesale,USD,AXW291,11,12,7,790.6,5534.2,434.83
3872,15-11-2014,47,Wholesale,USD,FLR025,65,11,8,3242.8,25942.4,2464.528
3873,15-11-2014,28,Export,USD,AXW291,30,9,9,234.5,2110.5,164.15
3874,16-11-2014,36,Wholesale,USD,AXW291,14,11,11,5494,60434,3626.04
3875,16-11-2014,41,Distributor,USD,GUT930,47,7,8,2613,20904,1907.49
3876,16-11-2014,36,Distributor,USD,AXW291,21,13,8,1159.1,9272.8,544.777
3877,16-11-2014,34,Export,USD,NXH382,56,11,11,1809,19899,777.87
3878,16-11-2014,10,Export,USD,AXW291,7,5,5,1018.4,5092,855.456
3879,16-11-2014,6,Wholesale,USD,AXW291,1,2,9,1273,11457,1043.86
3880,17-11-2014,48,Distributor,USD,GUT930,45,5,9,207.7,1869.3,157.852
3881,17-11-2014,40,Wholesale,USD,AXW291,6,7,10,857.6,8576,651.776
3882,17-11-2014,31,Wholesale,USD,GUT930,40,9,9,1246.2,11215.8,610.638
3883,17-11-2014,40,Distributor,USD,AXW291,5,13,6,1681.7,10090.2,790.399
3884,17-11-2014,12,Distributor,USD,FLR025,64,2,12,3953,47436,2569.45
3885,17-11-2014,10,Wholesale,USD,AXW291,6,4,8,3765.4,30123.2,2372.202
3886,18-11-2014,46,Wholesale,USD,AXW291,16,5,6,1072,6432,621.76
3887,18-11-2014,36,Wholesale,USD,AXW291,30,8,12,1822.4,21868.8,1457.92
3888,18-11-2014,15,Export,USD,AXW291,17,1,12,951.4,11416.8,618.41
3889,18-11-2014,39,Wholesale,USD,AXW291,11,2,5,1882.7,9413.5,903.696
3890,18-11-2014,7,Wholesale,USD,AXW291,28,1,12,917.9,11014.8,614.993
3891,18-11-2014,13,Distributor,USD,FLR025,60,7,10,5648.1,56481,4574.961
3892,18-11-2014,17,Distributor,USD,AXW291,9,5,7,1916.2,13413.4,804.804
3893,19-11-2014,47,Wholesale,USD,AXW291,10,9,9,1876,16884,1050.56
3894,19-11-2014,2,Wholesale,USD,FLR025,62,11,8,797.3,6378.4,414.596
3895,19-11-2014,35,Wholesale,USD,AXW291,12,2,6,1058.6,6351.6,656.332
3896,19-11-2014,39,Wholesale,USD,AXW291,9,7,8,3725.2,29801.6,2644.892
3897,19-11-2014,26,Export,USD,FLR025,60,11,9,1098.8,9889.2,670.268
3898,19-11-2014,41,Wholesale,USD,GUT930,35,1,12,3825.7,45908.4,1912.85
3899,19-11-2014,1,Wholesale,USD,AXW291,6,1,6,6492.3,38953.8,2661.843
3900,20-11-2014,3,Export,USD,GUT930,42,1,6,1085.4,6512.4,879.174
3901,20-11-2014,12,Wholesale,USD,AXW291,1,13,5,1728.6,8643,1019.874
3902,20-11-2014,8,Export,USD,NXH382,53,7,8,1916.2,15329.6,1379.664
3903,21-11-2014,37,Wholesale,USD,NXH382,58,10,5,3336.6,16683,2469.084
3904,21-11-2014,42,Distributor,USD,NXH382,47,5,9,227.8,2050.2,161.738
3905,21-11-2014,12,Wholesale,USD,GUT930,44,2,7,2666.6,18666.2,1839.954
3906,21-11-2014,23,Wholesale,USD,AXW291,24,7,11,167.5,1842.5,112.225
3907,21-11-2014,13,Distributor,USD,NXH382,51,2,12,3812.3,45747.6,2630.487
3908,21-11-2014,17,Wholesale,USD,GUT930,35,9,10,3149,31490,1952.38
3909,21-11-2014,45,Distributor,USD,FLR025,66,14,9,3886,34974,1632.12
3910,21-11-2014,18,Export,USD,AXW291,16,13,8,5293,42344,2487.71
3911,21-11-2014,10,Wholesale,USD,NXH382,52,1,6,1045.2,6271.2,825.708
3912,22-11-2014,49,Wholesale,USD,NXH382,53,9,9,3376.8,30391.2,2026.08
3913,22-11-2014,47,Wholesale,USD,AXW291,28,7,6,1768.8,10612.8,1167.408
3914,22-11-2014,26,Wholesale,USD,AXW291,31,2,6,2331.6,13989.6,1678.752
3915,22-11-2014,5,Wholesale,USD,NXH382,57,2,7,1092.1,7644.7,513.287
3916,22-11-2014,17,Wholesale,USD,GUT930,38,5,8,2432.1,19456.8,1897.038
3917,22-11-2014,37,Export,USD,AXW291,26,7,9,737,6633,523.27
3918,22-11-2014,31,Wholesale,USD,AXW291,1,13,6,1105.5,6633,851.235
3919,22-11-2014,25,Wholesale,USD,AXW291,9,2,8,2807.3,22458.4,2049.329
3920,23-11-2014,13,Distributor,USD,AXW291,15,1,11,2284.7,25131.7,1690.678
3921,23-11-2014,46,Wholesale,USD,AXW291,21,7,9,1118.9,10070.1,648.962
3922,23-11-2014,32,Export,USD,FLR025,62,7,10,2224.4,22244,1468.104
3923,23-11-2014,1,Export,USD,GUT930,37,1,5,1983.2,9916,872.608
3924,23-11-2014,9,Wholesale,USD,NXH382,48,1,6,1132.3,6793.8,486.889
3925,24-11-2014,7,Distributor,USD,NXH382,54,5,6,1929.6,11577.6,1041.984
3926,24-11-2014,20,Wholesale,USD,NXH382,47,13,11,3993.2,43925.2,1836.872
3927,24-11-2014,41,Wholesale,USD,GUT930,45,11,5,207.7,1038.5,128.774
3928,25-11-2014,42,Export,USD,AXW291,12,9,7,1072,7504,793.28
3929,25-11-2014,10,Export,USD,AXW291,7,11,8,6532.5,52260,2939.625
3930,25-11-2014,12,Wholesale,USD,FLR025,63,13,7,1983.2,13882.4,1427.904
3931,25-11-2014,18,Distributor,USD,NXH382,52,7,7,1916.2,13413.4,1015.586
3932,25-11-2014,9,Wholesale,USD,GUT930,41,11,9,3919.5,35275.5,1685.385
3933,25-11-2014,21,Export,USD,NXH382,52,1,9,6277.9,56501.1,2636.718
3934,25-11-2014,7,Distributor,USD,AXW291,16,12,5,1031.8,5159,588.126
3935,26-11-2014,18,Distributor,USD,AXW291,12,14,5,2606.3,13031.5,2137.166
3936,26-11-2014,22,Wholesale,USD,FLR025,60,1,10,2003.3,20033,1282.112
3937,26-11-2014,5,Export,USD,NXH382,48,7,8,5601.2,44809.6,2296.492
3938,27-11-2014,44,Wholesale,USD,AXW291,19,5,8,2525.9,20207.2,1793.389
3939,27-11-2014,46,Distributor,USD,NXH382,52,7,11,2304.8,25352.8,1590.312
3940,27-11-2014,29,Wholesale,USD,AXW291,9,2,11,2010,22110,1447.2
3941,27-11-2014,24,Wholesale,USD,AXW291,17,2,10,167.5,1675,110.55
3942,28-11-2014,34,Distributor,USD,AXW291,22,5,6,2525.9,15155.4,1010.36
3943,28-11-2014,3,Wholesale,USD,FLR025,62,9,8,1192.6,9540.8,500.892
3944,28-11-2014,44,Wholesale,USD,AXW291,2,13,12,268,3216,171.52
3945,29-11-2014,35,Export,USD,GUT930,46,13,9,1132.3,10190.7,611.442
3946,29-11-2014,42,Export,USD,NXH382,51,13,10,1809,18090,1175.85
3947,29-11-2014,18,Export,USD,GUT930,34,10,5,1118.9,5594.5,671.34
3948,30-11-2014,45,Wholesale,USD,NXH382,54,7,8,1025.1,8200.8,697.068
3949,30-11-2014,10,Wholesale,USD,AXW291,1,7,6,3088.7,18532.2,2069.429
3950,30-11-2014,43,Wholesale,USD,AXW291,4,4,12,978.2,11738.4,528.228
3951,30-11-2014,47,Wholesale,USD,AXW291,16,1,6,261.3,1567.8,177.684
3952,30-11-2014,28,Distributor,USD,AXW291,11,11,5,1159.1,5795.5,498.413
3953,30-11-2014,16,Wholesale,USD,NXH382,49,2,10,6197.5,61975,3594.55
3954,01-12-2014,30,Export,USD,NXH382,56,10,11,5581.1,61392.1,3237.038
3955,01-12-2014,34,Wholesale,USD,AXW291,15,11,8,1051.9,8415.2,862.558
3956,01-12-2014,26,Distributor,USD,AXW291,30,2,10,221.1,2211,137.082
3957,01-12-2014,1,Wholesale,USD,AXW291,17,2,11,3879.3,42672.3,2366.373
3958,02-12-2014,47,Wholesale,USD,AXW291,22,1,9,1139,10251,854.25
3959,02-12-2014,33,Export,USD,NXH382,59,1,7,938,6566,590.94
3960,02-12-2014,46,Export,USD,AXW291,23,2,7,201,1407,166.83
3961,03-12-2014,3,Export,USD,AXW291,12,9,12,1768.8,21225.6,1220.472
3962,03-12-2014,19,Wholesale,USD,FLR025,64,7,12,1715.2,20582.4,1337.856
3963,03-12-2014,43,Distributor,USD,FLR025,62,9,11,1145.7,12602.7,893.646
3964,03-12-2014,6,Wholesale,USD,GUT930,34,5,8,3932.9,31463.2,2792.359
3965,04-12-2014,16,Distributor,USD,AXW291,7,11,11,2599.6,28595.6,1715.736
3966,04-12-2014,8,Wholesale,USD,AXW291,23,7,12,6478.9,77746.8,4664.808
3967,04-12-2014,4,Wholesale,USD,NXH382,49,1,9,1715.2,15436.8,977.664
3968,04-12-2014,50,Wholesale,USD,GUT930,41,11,6,6512.4,39074.4,4754.052
3969,04-12-2014,16,Wholesale,USD,GUT930,33,2,8,884.4,7075.2,601.392
3970,04-12-2014,26,Wholesale,USD,AXW291,17,5,7,1005,7035,613.05
3971,04-12-2014,10,Wholesale,USD,FLR025,60,10,5,174.2,871,134.134
3972,04-12-2014,12,Distributor,USD,GUT930,43,7,12,1005,12060,743.7
3973,04-12-2014,4,Wholesale,USD,AXW291,1,8,7,6170.7,43194.9,4998.267
3974,04-12-2014,9,Wholesale,USD,AXW291,11,2,6,187.6,1125.6,133.196
3975,04-12-2014,31,Wholesale,USD,AXW291,8,9,11,234.5,2579.5,98.49
3976,04-12-2014,48,Wholesale,USD,AXW291,26,11,6,1092.1,6552.6,655.26
3977,05-12-2014,10,Export,USD,NXH382,54,8,8,1031.8,8254.4,784.168
3978,06-12-2014,7,Distributor,USD,NXH382,55,7,11,221.1,2432.1,128.238
3979,06-12-2014,47,Wholesale,USD,AXW291,13,6,7,268,1876,227.8
3980,06-12-2014,34,Export,USD,AXW291,16,9,12,214.4,2572.8,165.088
3981,06-12-2014,11,Distributor,USD,AXW291,24,7,10,174.2,1742,109.746
3982,06-12-2014,33,Distributor,USD,AXW291,12,7,8,5105.4,40843.2,2042.16
3983,06-12-2014,45,Distributor,USD,AXW291,27,7,11,3209.3,35302.3,1347.906
3984,07-12-2014,23,Wholesale,USD,AXW291,9,6,11,1996.6,21962.6,1697.11
3985,07-12-2014,7,Export,USD,AXW291,24,5,5,3470.6,17353,2950.01
3986,07-12-2014,27,Distributor,USD,AXW291,29,1,5,5768.7,28843.5,4384.212
3987,07-12-2014,33,Wholesale,USD,AXW291,7,7,11,4020,44220,2371.8
3988,07-12-2014,9,Wholesale,USD,NXH382,58,13,8,2572.8,20582.4,1183.488
3989,07-12-2014,12,Distributor,USD,FLR025,61,2,10,3169.1,31691,1331.022
3990,07-12-2014,34,Distributor,USD,GUT930,38,7,10,1112.2,11122,589.466
3991,08-12-2014,8,Distributor,USD,AXW291,31,2,8,1072,8576,482.4
3992,08-12-2014,15,Distributor,USD,GUT930,45,7,12,2425.4,29104.8,1722.034
3993,08-12-2014,13,Wholesale,USD,AXW291,4,11,12,3825.7,45908.4,2907.532
3994,08-12-2014,37,Distributor,USD,NXH382,58,11,8,1139,9112,603.67
3995,08-12-2014,44,Wholesale,USD,GUT930,46,13,5,187.6,938,129.444
3996,08-12-2014,35,Distributor,USD,NXH382,56,1,11,864.3,9507.3,613.653
3997,08-12-2014,31,Wholesale,USD,AXW291,23,1,12,5701.7,68420.4,2850.85
3998,09-12-2014,13,Wholesale,USD,NXH382,60,5,5,904.5,4522.5,714.555
3999,09-12-2014,39,Wholesale,USD,AXW291,13,2,6,1159.1,6954.6,822.961
4000,09-12-2014,41,Distributor,USD,NXH382,56,2,9,247.9,2231.1,176.009
4001,09-12-2014,2,Distributor,USD,FLR025,61,1,6,3919.5,23517,1802.97
4002,10-12-2014,45,Distributor,USD,GUT930,36,10,6,2559.4,15356.4,1714.798
4003,10-12-2014,25,Distributor,USD,AXW291,21,5,12,2572.8,30873.6,1183.488
4004,10-12-2014,4,Distributor,USD,GUT930,40,7,11,2767.1,30438.1,1743.273
4005,10-12-2014,18,Wholesale,USD,GUT930,45,11,12,1916.2,22994.4,1034.748
4006,10-12-2014,45,Distributor,USD,GUT930,34,12,11,1715.2,18867.2,943.36
4007,10-12-2014,39,Wholesale,USD,AXW291,1,11,11,1011.7,11128.7,586.786
4008,10-12-2014,23,Wholesale,USD,FLR025,62,8,10,1025.1,10251,676.566
4009,10-12-2014,32,Wholesale,USD,GUT930,44,13,10,1065.3,10653,830.934
4010,11-12-2014,47,Wholesale,USD,FLR025,60,8,6,1132.3,6793.8,905.84
4011,11-12-2014,13,Wholesale,USD,AXW291,4,7,6,884.4,5306.4,689.832
4012,11-12-2014,24,Distributor,USD,AXW291,24,2,11,971.5,10686.5,524.61
4013,12-12-2014,23,Distributor,USD,NXH382,56,10,7,1782.2,12475.4,1301.006
4014,13-12-2014,3,Wholesale,USD,AXW291,8,1,11,1112.2,12234.2,500.49
4015,13-12-2014,17,Export,USD,AXW291,21,1,12,2412,28944,1616.04
4016,13-12-2014,13,Distributor,USD,AXW291,10,2,9,3899.4,35094.6,3080.526
4017,13-12-2014,27,Distributor,USD,AXW291,5,2,10,3979.8,39798,3263.436
4018,13-12-2014,50,Distributor,USD,FLR025,66,5,5,2519.2,12596,1410.752
4019,13-12-2014,19,Wholesale,USD,AXW291,21,7,5,850.9,4254.5,570.103
